transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,hours_since_failure,previous_payments,previous_successes,previous_failures,customer_lifetime_value,customer_tenure_days,avg_previous_amount,payment_success_rate,days_since_last_success,failed_payment_count_30d,recovered
TX036001,C07583,8787.26,UPI,TEMPORARY,1,0.41,20,17,3,104607.11,868,6019.56,0.8541214658771867,64.86,0,1
TX036002,C02051,1952.6,UPI,INSUFFICIENT_FUNDS,1,12.12,12,11,1,30178.66,126,1749.42,0.9280488689601574,21.21,1,0
TX036003,C05345,4814.86,WALLET,PERMANENT_DECLINE,2,13.99,7,4,3,24881.47,99,9054.64,0.5771475153278701,49.07,1,0
TX036004,C11988,1253.28,UPI,BANK_DECLINE,0,21.76,19,15,4,18164.42,1049,1127.76,0.8062130641728406,9.45,0,1
TX036005,C09125,2949.48,UPI,INSUFFICIENT_FUNDS,1,3.24,17,14,3,31012.89,573,2919.76,0.8020231530184313,58.17,2,0
TX036006,C14823,3685.68,UPI,TEMPORARY,3,10.16,25,21,4,35313.63,466,5645.09,0.8443698087600002,2.27,1,1
TX036007,C11636,3391.99,CARD,TEMPORARY,0,46.6,13,12,1,43915.72,141,2258.68,0.8900182937576792,8.9,0,0
TX036008,C05406,1880.57,UPI,PERMANENT_DECLINE,0,5.54,12,10,2,18580.58,1192,1901.66,0.8185569903540518,31.41,1,1
TX036009,C11501,1059.22,CARD,BANK_DECLINE,0,11.42,21,20,1,13465.63,452,1271.14,0.9606017365566953,16.06,0,1
TX036010,C12981,790.86,NETBANKING,BANK_DECLINE,0,7.59,13,11,2,11348.97,563,837.42,0.8448509188745306,10.02,1,1
TX036011,C09463,811.75,UPI,TEMPORARY,0,12.21,13,9,4,12503.77,837,1084.18,0.710885142652642,42.41,0,0
TX036012,C11439,4800.5,CARD,NETWORK_ERROR,1,31.23,14,13,1,57777.82,146,3928.01,0.905084706096103,2.1,1,1
TX036013,C07551,2788.64,UPI,TEMPORARY,2,5.44,12,10,2,32151.91,81,2413.85,0.8706653996583174,50.86,1,1
TX036014,C13674,8647.67,UPI,INSUFFICIENT_FUNDS,1,9.11,20,13,7,54380.02,360,8933.79,0.664742690627728,163.37,3,0
TX036015,C03565,2081.01,UPI,BANK_DECLINE,0,3.15,20,18,2,23485.6,1146,1344.42,0.9213035685336484,39.09,1,1
TX036016,C06366,3725.7,UPI,TEMPORARY,3,0.45,17,14,3,43676.35,1080,7027.15,0.8085673500905832,42.07,1,1
TX036017,C03809,10851.25,CARD,INSUFFICIENT_FUNDS,1,22.03,14,12,2,124320.94,335,16558.33,0.8902469374179849,18.16,0,0
TX036018,C01520,1016.45,UPI,TEMPORARY,0,19.8,15,13,2,14348.88,812,1046.17,0.8510326981580001,9.36,0,1
TX036019,C09240,5358.83,UPI,BANK_DECLINE,0,21.3,21,15,6,49855.15,337,5663.16,0.7372669708256648,32.5,0,0
TX036020,C01776,1916.6,UPI,BANK_DECLINE,1,5.25,13,10,3,18639.38,1167,2669.68,0.7369544122119429,25.57,0,1
TX036021,C03393,1646.0,WALLET,EXPIRED_CARD,2,8.94,14,12,2,20717.25,214,1768.1,0.877300215146169,33.98,0,0
TX036022,C11448,858.24,UPI,INSUFFICIENT_FUNDS,3,0.87,9,7,2,12792.22,562,1075.76,0.7493497439501815,4.83,0,0
TX036023,C03616,1268.87,WALLET,TEMPORARY,3,19.82,14,11,3,20630.7,188,1166.01,0.7888122473809146,9.47,1,1
TX036024,C12950,1504.03,UPI,EXPIRED_CARD,1,4.91,15,11,4,13298.42,469,1218.44,0.7164962551994892,29.59,1,0
TX036025,C00738,1704.12,UPI,TEMPORARY,0,15.7,20,17,3,18964.52,591,1497.42,0.8393624620370314,29.14,0,1
TX036026,C06856,25000.0,CARD,TEMPORARY,1,1.77,22,21,1,150000.0,543,25000.0,0.9628985366534896,81.48,0,0
TX036027,C01008,1763.67,UPI,INSUFFICIENT_FUNDS,0,1.87,18,16,2,19995.88,248,1721.29,0.8721891934143142,66.65,1,1
TX036028,C00894,769.99,CARD,INSUFFICIENT_FUNDS,0,1.01,14,11,3,9670.48,958,856.88,0.7679761787450858,11.97,2,0
TX036029,C11865,1631.41,UPI,BANK_DECLINE,0,6.19,16,11,5,13709.28,248,1032.97,0.6912125738462132,5.18,2,0
TX036030,C01001,4765.9,UPI,TEMPORARY,0,6.78,14,11,3,46622.46,858,3906.55,0.8053052158763537,20.7,1,1
TX036031,C13384,3031.11,CARD,PERMANENT_DECLINE,1,0.2,18,16,2,40099.04,266,3050.36,0.8698015633111149,161.43,1,0
TX036032,C08980,792.84,CARD,INSUFFICIENT_FUNDS,0,8.93,17,15,2,14928.13,89,812.49,0.9063678386517364,45.24,0,0
TX036033,C07239,1098.06,CARD,BANK_DECLINE,0,14.56,20,18,2,21272.72,266,1423.99,0.8826370707551783,26.86,0,0
TX036034,C13780,149.81,CARD,TEMPORARY,0,5.0,21,19,2,5640.54,430,140.81,0.8861481099111896,9.39,0,1
TX036035,C05816,1731.22,UPI,TEMPORARY,1,1.79,17,14,3,20581.05,647,1583.77,0.7958775084949468,91.52,1,1
TX036036,C05994,10269.4,NETBANKING,TEMPORARY,0,7.7,17,12,5,82769.29,678,12161.96,0.7080195189455039,5.69,1,1
TX036037,C06150,810.97,CARD,BANK_DECLINE,0,4.64,26,21,5,11817.55,250,799.74,0.8199110883181074,26.98,3,0
TX036038,C09760,9880.6,UPI,PERMANENT_DECLINE,0,3.08,17,14,3,97705.68,220,9131.62,0.8203905388202598,20.0,0,0
TX036039,C12709,1711.61,UPI,INSUFFICIENT_FUNDS,0,4.44,9,8,1,17950.44,621,2192.78,0.8945716848240579,99.87,3,0
TX036040,C08131,6079.24,UPI,BANK_DECLINE,0,4.08,23,17,6,55848.14,411,3944.98,0.7537703344521383,34.48,2,0
TX036041,C04216,922.47,CARD,PERMANENT_DECLINE,0,23.49,21,19,2,13383.53,212,844.84,0.8860117967567634,145.93,0,1
TX036042,C13347,4260.64,UPI,INSUFFICIENT_FUNDS,1,2.74,13,9,4,33336.49,141,4547.89,0.6679812676813028,25.01,2,0
TX036043,C08985,1890.62,UPI,TEMPORARY,0,18.32,15,12,3,23619.3,452,2832.62,0.8320452970576524,9.47,1,0
TX036044,C12486,570.41,CARD,INSUFFICIENT_FUNDS,0,27.51,11,9,2,11689.51,231,527.53,0.7760839416042328,54.88,3,0
TX036045,C06485,775.24,UPI,EXPIRED_CARD,2,6.52,10,9,1,10543.1,587,503.49,0.8883102010771383,3.4,0,0
TX036046,C02991,1365.85,CARD,PERMANENT_DECLINE,1,1.2,19,14,5,20366.4,1017,1306.11,0.7452723085575268,34.36,0,0
TX036047,C14168,2854.33,UPI,TEMPORARY,1,6.84,21,19,2,36574.9,673,3579.34,0.8901141651387292,4.23,0,1
TX036048,C10164,824.05,UPI,NETWORK_ERROR,2,1.07,14,10,4,17303.81,795,994.91,0.7363192486004102,26.52,0,1
TX036049,C04617,5678.74,UPI,INSUFFICIENT_FUNDS,1,15.96,19,17,2,69984.72,878,3846.56,0.8747584800220962,176.46,0,0
TX036050,C12713,2823.01,CARD,INSUFFICIENT_FUNDS,0,21.94,13,12,1,34152.64,364,2636.87,0.9176235098142099,86.89,3,0
TX036051,C00137,2349.29,UPI,PERMANENT_DECLINE,0,6.99,22,18,4,32903.85,99,1037.11,0.8386233678999846,16.82,2,0
TX036052,C13954,185.0,CARD,INSUFFICIENT_FUNDS,0,10.69,18,12,6,20182.59,673,228.22,0.6783967929730619,16.31,1,0
TX036053,C08680,3023.84,UPI,BANK_DECLINE,2,20.42,19,16,3,32351.21,1183,3012.04,0.8579194140629733,23.59,2,0
TX036054,C08849,2631.65,UPI,INSUFFICIENT_FUNDS,1,20.1,21,18,3,30910.48,735,2564.08,0.8725399023280154,181.55,2,0
TX036055,C00201,4124.64,CARD,PERMANENT_DECLINE,0,5.65,13,13,0,60117.8,857,4110.45,0.9620107154579097,130.67,0,0
TX036056,C02639,1996.91,UPI,INSUFFICIENT_FUNDS,0,4.29,25,22,3,25901.47,175,1562.79,0.8930884088586678,8.6,2,1
TX036057,C10810,2660.07,UPI,INSUFFICIENT_FUNDS,0,55.14,16,12,4,27145.73,908,2412.27,0.7341802431326733,17.03,1,0
TX036058,C08374,1919.63,NETBANKING,NETWORK_ERROR,1,28.01,15,13,2,24077.62,1131,2712.63,0.8891403574745166,7.21,0,1
TX036059,C01915,2843.54,CARD,NETWORK_ERROR,0,4.64,26,24,2,34193.63,876,2801.17,0.9339533637418634,6.89,0,0
TX036060,C09988,789.71,UPI,TEMPORARY,0,2.32,20,18,2,16902.43,953,718.35,0.9010149884871035,11.7,0,1
TX036061,C11197,436.48,UPI,PERMANENT_DECLINE,0,13.1,10,8,2,10382.96,407,361.08,0.8035956254202413,1.64,2,0
TX036062,C04088,657.95,UPI,INSUFFICIENT_FUNDS,0,3.07,13,10,3,12045.1,409,394.25,0.7395887222790686,23.81,3,1
TX036063,C10341,2872.09,UPI,TEMPORARY,2,6.71,19,16,3,35925.9,473,3590.11,0.8242661581666798,22.23,1,0
TX036064,C14596,1104.75,CARD,PERMANENT_DECLINE,0,13.46,22,20,2,13394.22,317,1776.26,0.8965321232758837,34.74,0,0
TX036065,C07237,2122.56,UPI,TEMPORARY,2,23.03,24,20,4,26516.44,413,3135.81,0.840660156952457,2.96,0,0
TX036066,C03440,774.4,UPI,TEMPORARY,1,11.46,11,6,5,9869.16,1036,933.65,0.5667133381633214,0.69,0,0
TX036067,C14430,1629.3,UPI,INSUFFICIENT_FUNDS,0,30.08,14,10,4,17434.13,750,1941.42,0.7478778803125212,35.89,0,0
TX036068,C13671,7791.63,UPI,TEMPORARY,0,22.26,21,18,3,99820.44,149,3679.13,0.869670232055574,51.32,0,1
TX036069,C06853,5195.35,NETBANKING,BANK_DECLINE,1,27.88,9,8,1,48605.82,956,7616.37,0.8372826780096131,17.6,3,0
TX036070,C06378,1246.59,UPI,PERMANENT_DECLINE,0,9.92,17,16,1,18123.88,320,1173.41,0.9441694739833205,36.42,0,0
TX036071,C12509,3702.45,UPI,EXPIRED_CARD,0,1.43,17,13,4,37455.44,530,2549.69,0.7675696097989521,3.63,3,0
TX036072,C00009,1382.91,UPI,PERMANENT_DECLINE,0,3.99,17,15,2,21707.63,761,1536.66,0.8624149454960748,39.22,0,1
TX036073,C04685,695.61,WALLET,NETWORK_ERROR,0,2.04,19,18,1,15025.56,291,1167.94,0.939737300346989,56.99,3,1
TX036074,C08150,2789.73,NETBANKING,TEMPORARY,1,11.27,18,15,3,33209.2,1062,2311.17,0.8447426341505038,21.3,3,0
TX036075,C09811,1684.14,UPI,NETWORK_ERROR,0,3.66,27,25,2,20575.83,143,1276.08,0.9206546205506596,57.39,0,1
TX036076,C09425,1900.35,UPI,BANK_DECLINE,1,22.81,18,15,3,20347.39,272,2209.45,0.8298108392598033,21.95,1,0
TX036077,C05559,908.11,UPI,PERMANENT_DECLINE,0,28.61,21,20,1,16951.37,948,1373.28,0.9291763948651229,4.62,1,0
TX036078,C13041,1107.42,CARD,INSUFFICIENT_FUNDS,2,1.75,23,20,3,19311.49,901,896.12,0.8753783682534104,15.8,0,0
TX036079,C09745,1840.25,UPI,NETWORK_ERROR,3,18.57,9,6,3,32693.01,84,1433.39,0.6945333320906285,7.08,0,0
TX036080,C08109,1242.0,CARD,EXPIRED_CARD,0,0.2,12,11,1,16729.44,624,1228.52,0.8779191593355825,45.3,0,1
TX036081,C14081,7762.15,CARD,EXPIRED_CARD,1,3.0,19,16,3,81583.08,488,7972.75,0.8459893776289675,29.85,0,0
TX036082,C01412,991.65,CARD,NETWORK_ERROR,0,0.37,16,14,2,15923.85,828,677.59,0.8784530557074713,33.98,1,1
TX036083,C10648,1799.37,CARD,NETWORK_ERROR,1,12.9,16,14,2,26029.29,393,2585.38,0.8530580171339289,7.72,1,1
TX036084,C13903,772.19,UPI,NETWORK_ERROR,0,23.83,23,19,4,12935.6,153,799.49,0.841861381061723,54.42,0,1
TX036085,C09928,536.65,CARD,TEMPORARY,1,41.87,17,15,2,13890.2,930,493.07,0.895751583753228,125.42,1,0
TX036086,C08481,913.57,UPI,BANK_DECLINE,2,6.93,13,10,3,10287.74,681,1006.8,0.7914012249925225,30.34,3,0
TX036087,C05467,796.04,CARD,EXPIRED_CARD,0,19.08,23,18,5,14113.81,381,1190.56,0.7758097550156765,36.53,1,1
TX036088,C04073,1103.39,UPI,EXPIRED_CARD,0,16.76,19,15,4,16292.38,510,1039.16,0.7919168828347702,13.91,1,0
TX036089,C08189,804.01,NETBANKING,NETWORK_ERROR,0,19.69,12,10,2,8869.6,514,724.72,0.8152757572111311,62.37,1,1
TX036090,C13483,2216.44,UPI,TEMPORARY,0,21.73,19,17,2,28803.37,420,2866.99,0.8796237859310126,20.71,0,1
TX036091,C06934,3129.71,CARD,TEMPORARY,0,16.29,10,7,3,21447.43,740,1405.01,0.6600721956300536,49.88,2,0
TX036092,C01814,437.09,UPI,EXPIRED_CARD,2,3.46,17,16,1,16969.55,367,441.0,0.9559981014547532,5.36,1,0
TX036093,C07255,1465.82,WALLET,NETWORK_ERROR,0,5.62,20,19,1,18538.16,160,1571.53,0.9488015843119261,12.66,1,0
TX036094,C01463,354.86,UPI,INSUFFICIENT_FUNDS,1,1.08,19,17,2,11865.77,623,206.31,0.8976836653200397,28.1,1,1
TX036095,C14042,1246.12,NETBANKING,NETWORK_ERROR,1,1.83,17,15,2,16197.38,729,1575.86,0.8564975433387026,31.88,0,0
TX036096,C08026,1551.99,WALLET,INSUFFICIENT_FUNDS,0,0.82,19,14,5,19210.03,231,1321.67,0.7491923236001571,52.83,0,0
TX036097,C03209,1281.84,WALLET,PERMANENT_DECLINE,3,0.81,19,16,3,14038.71,188,1151.15,0.8433275685903061,15.47,0,0
TX036098,C09374,2643.37,UPI,EXPIRED_CARD,0,0.48,17,15,2,30130.44,105,2585.93,0.8567962261268438,2.52,2,0
TX036099,C08067,703.31,UPI,BANK_DECLINE,0,4.48,20,18,2,11809.32,652,635.98,0.8905518328984703,29.04,1,1
TX036100,C07665,2246.09,UPI,TEMPORARY,3,16.24,21,18,3,31110.99,753,1693.2,0.8689384521886916,38.77,1,1
TX036101,C08880,3879.41,UPI,PERMANENT_DECLINE,1,6.26,19,16,3,47535.63,1040,3101.13,0.8377423672246316,18.0,1,0
TX036102,C13935,2004.76,UPI,NETWORK_ERROR,0,5.43,17,12,5,19349.9,1136,1579.89,0.707265815592331,31.41,1,1
TX036103,C12841,1644.19,UPI,BANK_DECLINE,0,3.79,16,14,2,18765.82,488,1995.42,0.856063199519513,58.63,0,0
TX036104,C03943,1012.38,UPI,TEMPORARY,0,3.88,20,17,3,13801.37,218,1377.39,0.8695702797936298,31.32,0,1
TX036105,C03597,1985.18,UPI,BANK_DECLINE,2,9.61,18,17,1,30111.55,1192,2006.71,0.9528940605509805,56.66,0,0
TX036106,C14854,550.45,UPI,INSUFFICIENT_FUNDS,1,2.84,18,15,3,8268.35,1118,491.89,0.8188023298653523,0.2,0,0
TX036107,C09674,761.53,UPI,TEMPORARY,0,3.37,31,30,1,15206.15,1175,895.38,0.965570111609541,4.17,2,1
TX036108,C00291,1725.27,WALLET,NETWORK_ERROR,2,6.26,9,8,1,19810.64,902,2401.03,0.9267560394526544,112.79,3,0
TX036109,C07944,2124.11,UPI,BANK_DECLINE,2,16.84,16,14,2,25641.67,1013,2737.78,0.8841608374903207,9.39,1,0
TX036110,C01779,2671.84,CARD,TEMPORARY,0,4.44,18,15,3,31973.9,880,1979.81,0.8442484034472386,42.76,0,1
TX036111,C00448,1620.61,UPI,TEMPORARY,1,3.72,24,22,2,24082.03,694,1736.97,0.9293173186327013,43.06,3,1
TX036112,C02786,4159.22,UPI,INSUFFICIENT_FUNDS,0,2.42,17,12,5,37624.08,401,2721.58,0.7283647338833921,85.23,0,0
TX036113,C03820,4131.99,UPI,NETWORK_ERROR,0,17.3,19,15,4,41265.44,1074,1679.69,0.793711383120024,11.21,1,0
TX036114,C01194,1365.35,WALLET,TEMPORARY,0,0.84,15,10,5,16051.85,275,705.5,0.6606906923049259,23.87,1,0
TX036115,C12533,1195.56,UPI,BANK_DECLINE,0,3.54,10,7,3,10743.6,336,1657.27,0.6915784151658975,107.61,5,1
TX036116,C06574,643.88,CARD,NETWORK_ERROR,2,7.79,31,29,2,17158.62,602,574.98,0.9485794727353791,43.12,1,0
TX036117,C08279,1647.52,UPI,TEMPORARY,2,3.61,24,20,4,33297.28,619,2090.8,0.845460513154484,16.6,0,1
TX036118,C12981,2134.2,UPI,INSUFFICIENT_FUNDS,0,0.79,13,10,3,30847.62,741,2536.41,0.7980944433181747,26.99,0,0
TX036119,C12558,860.54,CARD,NETWORK_ERROR,0,2.47,14,10,4,11747.79,1116,723.95,0.6986240009681078,8.82,1,0
TX036120,C12312,1380.29,CARD,TEMPORARY,0,19.82,11,9,2,17359.25,228,2491.22,0.7741459994398766,128.0,1,1
TX036121,C02945,4959.09,CARD,PERMANENT_DECLINE,0,30.99,15,14,1,59725.23,1142,4344.91,0.9659165086832743,13.12,0,0
TX036122,C11172,1024.31,UPI,NETWORK_ERROR,1,1.91,13,12,1,19904.08,922,642.71,0.8867483350893993,7.45,0,1
TX036123,C14936,2699.05,WALLET,INSUFFICIENT_FUNDS,0,36.0,21,17,4,39530.53,856,3276.76,0.8284837480430256,0.2,0,1
TX036124,C00112,2680.53,UPI,NETWORK_ERROR,3,23.93,19,17,2,35673.01,1070,3414.87,0.9002585965114226,25.64,1,1
TX036125,C13022,1258.45,CARD,PERMANENT_DECLINE,0,3.59,19,16,3,19331.43,718,1103.93,0.8393225046300805,42.81,3,0
TX036126,C12986,6158.47,UPI,TEMPORARY,0,2.2,24,22,2,79085.69,612,6082.38,0.9311426672166113,78.53,1,1
TX036127,C12621,750.35,UPI,INSUFFICIENT_FUNDS,0,2.5,18,13,5,9159.48,632,585.92,0.717308377543623,4.41,0,0
TX036128,C05948,691.76,UPI,TEMPORARY,0,3.37,21,18,3,11765.89,1176,703.87,0.8432780110533871,25.28,0,1
TX036129,C02985,1841.45,UPI,INSUFFICIENT_FUNDS,0,12.96,22,16,6,29694.19,898,1588.41,0.7099169105013644,5.82,4,1
TX036130,C10975,1169.19,CARD,BANK_DECLINE,0,23.22,15,12,3,12542.38,1172,1218.45,0.7856957332982907,0.23,0,0
TX036131,C09346,99.0,CARD,EXPIRED_CARD,2,3.14,28,23,5,7380.69,689,203.64,0.8228526133607615,28.48,0,0
TX036132,C10904,856.95,UPI,BANK_DECLINE,0,6.71,15,12,3,12074.03,1165,731.81,0.8246094826221904,3.82,2,0
TX036133,C03840,3124.43,UPI,INSUFFICIENT_FUNDS,0,9.08,25,21,4,38035.44,935,1691.52,0.8418314947988808,14.03,0,0
TX036134,C02663,724.99,CARD,BANK_DECLINE,0,3.71,17,13,4,8329.65,397,1009.43,0.7825129966217507,20.68,2,1
TX036135,C13524,2946.71,UPI,NETWORK_ERROR,0,11.37,16,14,2,30651.81,294,3212.34,0.8678677897808788,10.7,1,0
TX036136,C07731,3268.52,CARD,BANK_DECLINE,0,30.29,19,17,2,38052.18,525,5106.24,0.9028584255916249,42.24,1,1
TX036137,C12770,2887.77,UPI,BANK_DECLINE,0,8.96,17,15,2,40172.52,679,3621.63,0.8751949163605138,53.72,1,0
TX036138,C13893,481.08,CARD,INSUFFICIENT_FUNDS,0,21.08,15,12,3,11605.7,738,606.79,0.8136470786754725,45.91,1,0
TX036139,C06890,1143.42,UPI,INSUFFICIENT_FUNDS,1,25.04,20,17,3,17183.11,585,997.87,0.8702793887510218,45.2,0,0
TX036140,C03946,843.09,UPI,INSUFFICIENT_FUNDS,0,3.88,17,15,2,14656.99,814,924.43,0.8576512653888111,6.7,0,0
TX036141,C13438,4831.32,UPI,INSUFFICIENT_FUNDS,0,7.41,12,10,2,45466.77,136,4385.4,0.8065558603029187,3.42,1,0
TX036142,C10726,3212.24,UPI,TEMPORARY,0,3.0,14,12,2,37481.55,289,3991.01,0.8315698175805342,54.27,0,1
TX036143,C09990,1690.67,CARD,TEMPORARY,1,14.15,17,14,3,18899.14,553,1670.76,0.8079392469202462,68.86,1,1
TX036144,C14371,5625.9,NETBANKING,BANK_DECLINE,0,1.0,17,16,1,70225.94,1051,4121.98,0.9625472979969457,90.32,1,0
TX036145,C03695,15546.14,UPI,PERMANENT_DECLINE,0,25.73,24,21,3,150000.0,1157,16485.78,0.8673223629174438,4.37,2,0
TX036146,C05410,665.7,UPI,TEMPORARY,0,8.91,20,17,3,18579.29,446,750.44,0.8263499303999914,5.34,0,1
TX036147,C00586,360.14,NETBANKING,PERMANENT_DECLINE,1,2.32,15,13,2,10071.0,536,947.72,0.8673681201177985,13.63,0,0
TX036148,C05815,3661.11,UPI,BANK_DECLINE,0,3.57,13,10,3,35531.23,1125,2947.37,0.7708041593940667,12.16,1,0
TX036149,C06698,1316.89,NETBANKING,PERMANENT_DECLINE,0,3.23,15,12,3,16097.02,440,1191.21,0.8028706056422255,2.96,1,1
TX036150,C06789,1792.18,CARD,PERMANENT_DECLINE,0,5.75,17,13,4,16787.42,933,1720.97,0.7646964077961104,1.0,1,0
TX036151,C02264,650.74,NETBANKING,BANK_DECLINE,2,34.41,17,15,2,14302.68,319,696.11,0.8570546588823281,6.99,1,0
TX036152,C12136,748.9,UPI,TEMPORARY,0,8.19,13,10,3,12681.01,182,742.13,0.8041409547156835,17.06,1,1
TX036153,C07340,2520.78,CARD,TEMPORARY,0,2.51,16,14,2,30834.93,637,3816.56,0.9015547015966539,21.95,1,1
TX036154,C06590,838.22,UPI,NETWORK_ERROR,1,12.87,15,13,2,15163.95,125,814.13,0.8706996244553268,8.61,0,1
TX036155,C12959,2812.18,UPI,NETWORK_ERROR,0,15.57,22,18,4,27889.14,562,4533.09,0.8017319452789146,16.41,2,0
TX036156,C07294,7634.98,CARD,TEMPORARY,1,8.76,20,17,3,71425.28,751,6831.18,0.8256390408770624,7.46,0,1
TX036157,C13383,5211.0,CARD,INSUFFICIENT_FUNDS,0,11.01,17,14,3,70145.87,703,3988.41,0.8498024777154859,1.51,0,0
TX036158,C03335,2713.53,NETBANKING,NETWORK_ERROR,3,13.09,19,18,1,32366.96,452,1537.63,0.9618218424608255,12.35,0,0
TX036159,C12760,4366.13,CARD,TEMPORARY,0,5.04,31,27,4,54919.08,282,5237.2,0.8669729822920046,45.95,1,1
TX036160,C14826,661.52,NETBANKING,TEMPORARY,1,5.46,15,13,2,9254.01,480,801.75,0.8426603642922592,23.9,1,1
TX036161,C11257,2022.48,CARD,BANK_DECLINE,0,0.9,20,18,2,28692.28,98,4391.26,0.9030568824917954,106.63,0,1
TX036162,C13386,1270.76,CARD,TEMPORARY,0,7.64,15,10,5,14391.35,266,1641.78,0.6667699390707089,9.3,1,1
TX036163,C11103,1068.35,UPI,INSUFFICIENT_FUNDS,0,8.51,18,17,1,20197.41,725,1823.07,0.9479508101930476,28.25,1,0
TX036164,C09004,7285.2,UPI,PERMANENT_DECLINE,1,34.35,11,8,3,78262.16,1173,7472.85,0.7480201799798153,32.64,1,0
TX036165,C11457,7200.86,CARD,BANK_DECLINE,0,1.56,16,13,3,70258.39,755,4544.36,0.8080038845032596,6.95,0,0
TX036166,C14409,1355.08,NETBANKING,EXPIRED_CARD,1,9.33,18,15,3,17526.84,529,730.02,0.8362680719217708,13.61,0,1
TX036167,C09076,1096.75,NETBANKING,INSUFFICIENT_FUNDS,0,29.55,10,8,2,12869.96,221,704.6,0.7731860235336631,3.75,3,0
TX036168,C10305,2411.09,UPI,INSUFFICIENT_FUNDS,3,8.51,17,14,3,27870.68,972,3474.97,0.829928371098288,18.41,2,0
TX036169,C01188,1604.15,CARD,TEMPORARY,1,15.27,16,11,5,23869.51,1036,1782.14,0.6965715688211712,27.07,1,1
TX036170,C14387,2466.65,CARD,NETWORK_ERROR,1,8.24,16,13,3,26237.19,225,1829.66,0.8114428708203671,18.71,0,0
TX036171,C11666,2350.21,UPI,BANK_DECLINE,0,16.93,21,19,2,31490.56,979,2854.56,0.9152186562058795,67.66,1,1
TX036172,C02424,4322.33,NETBANKING,INSUFFICIENT_FUNDS,0,16.95,18,15,3,50740.73,918,3568.86,0.8256928039906734,0.2,2,1
TX036173,C04346,2836.05,CARD,TEMPORARY,3,0.8,25,19,6,26565.76,307,2144.03,0.7708849446563668,0.67,4,1
TX036174,C03382,7307.6,UPI,PERMANENT_DECLINE,0,32.12,19,17,2,90620.82,222,5185.3,0.8778234119258085,29.88,0,1
TX036175,C04795,562.3,UPI,PERMANENT_DECLINE,0,12.87,19,16,3,9642.11,591,316.08,0.8260936582819081,20.77,1,0
TX036176,C13278,2178.44,UPI,INSUFFICIENT_FUNDS,0,13.26,22,20,2,31089.34,250,2575.09,0.9230479653012561,93.65,2,0
TX036177,C06964,1117.07,UPI,TEMPORARY,1,3.09,12,9,3,11164.08,1174,1266.89,0.7900133565218582,74.24,3,0
TX036178,C06299,233.18,WALLET,BANK_DECLINE,1,0.5,17,14,3,14350.95,784,223.53,0.8490936261445116,30.29,0,1
TX036179,C11685,474.27,CARD,BANK_DECLINE,0,20.85,18,15,3,14217.88,442,560.26,0.8463284416491386,85.93,0,1
TX036180,C05568,208.81,WALLET,INSUFFICIENT_FUNDS,2,1.41,11,9,2,6365.78,862,221.99,0.8068709264055889,3.32,1,1
TX036181,C13288,1683.74,UPI,TEMPORARY,1,3.24,20,17,3,21902.35,260,793.15,0.8458054153977997,22.57,0,1
TX036182,C11316,7836.34,CARD,EXPIRED_CARD,1,8.56,14,12,2,77038.38,1192,11526.15,0.8344617143774973,20.85,1,0
TX036183,C03856,2017.91,CARD,NETWORK_ERROR,0,33.91,17,15,2,30085.24,776,1598.89,0.8815153526390475,13.98,0,1
TX036184,C09455,3552.71,CARD,NETWORK_ERROR,3,19.21,12,8,4,27141.16,680,4178.35,0.6806001717440221,53.55,4,0
TX036185,C07241,2069.31,CARD,PERMANENT_DECLINE,1,4.46,20,17,3,23419.18,119,2870.93,0.8333412215672779,132.33,2,0
TX036186,C05162,946.89,UPI,TEMPORARY,0,4.26,20,19,1,15489.86,867,867.66,0.9388708051926762,23.65,1,1
TX036187,C13595,906.98,UPI,TEMPORARY,0,5.06,22,19,3,20287.05,539,743.53,0.8561662864899846,10.36,0,1
TX036188,C05968,2911.13,CARD,PERMANENT_DECLINE,1,6.29,12,6,6,18870.54,481,4441.63,0.5242112419387565,3.61,6,0
TX036189,C01751,1709.59,UPI,TEMPORARY,2,13.69,20,16,4,21068.83,1056,1670.2,0.7815013090080893,3.06,2,0
TX036190,C06126,1761.21,CARD,NETWORK_ERROR,0,5.05,11,9,2,23058.27,104,2114.42,0.833596576768957,38.17,1,1
TX036191,C07752,1846.59,UPI,INSUFFICIENT_FUNDS,1,36.96,17,11,6,21442.6,251,2198.06,0.6599603872255042,12.89,1,0
TX036192,C01895,3073.18,UPI,INSUFFICIENT_FUNDS,2,0.2,13,11,2,35995.24,594,2377.88,0.8438838991885372,26.82,0,0
TX036193,C11141,4184.55,UPI,BANK_DECLINE,0,3.21,14,11,3,38029.32,335,5412.6,0.8158715903902948,27.43,0,1
TX036194,C03444,1226.04,UPI,BANK_DECLINE,0,6.05,18,15,3,15942.61,236,760.75,0.8465439881298321,19.14,1,1
TX036195,C01387,1797.62,UPI,BANK_DECLINE,0,1.13,21,18,3,19160.9,103,1666.79,0.8344772367294712,12.63,3,1
TX036196,C08063,911.88,UPI,NETWORK_ERROR,0,72.0,25,20,5,10379.04,508,989.84,0.7887713008433389,10.54,1,1
TX036197,C02415,969.41,CARD,PERMANENT_DECLINE,0,4.97,22,21,1,15678.02,386,498.43,0.9639978791049006,75.12,1,0
